-0.2575469,-0.42435074,-0.06428152,-0.19326538,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.6844942,0.9401267,-1.3037738,4.0,2.0,2
0.061510533,-0.28715497,0.28258458,-0.22107404,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0132197,0.17914791,0.7653386,3.0,2.0,0
-0.2762606,-0.4276311,-0.082446985,-0.19381362,5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.44394973,-0.7064513,-0.5648051,0.0,5.0,2
0.29428658,3.6369565,-0.11308551,0.4073721,4.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88507605,-0.22653067,-0.766342,0.0,4.0,0
-0.040672623,-0.6516459,-0.067885645,0.02721302,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0629239,-0.47311977,0.18759942,0.0,5.0,2
-0.37735224,0.006100078,-0.12589546,-0.25145677,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.11232887,1.0607699,-1.5724896,3.0,2.0,2
-0.23414698,-0.28071883,-0.080911405,-0.15323557,6.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.20397092,-0.8947074,0.25477841,0.0,6.0,2
12.311511,0.15787178,10.756232,1.5552787,6.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.9095395,-0.8615637,0.9534398,0.0,6.0,0
7.9663587,0.12335672,4.5865273,3.3798313,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8326533,-0.88012415,1.2087198,0.0,5.0,0
0.82457644,0.64025825,0.5325616,0.29201484,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6447086,-0.88012415,1.2355914,0.0,4.0,0
0.85616463,0.19970502,1.0685284,-0.2123638,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0306938,-0.8615637,0.98031133,0.0,4.0,0
2.798386,0.26810268,1.3125093,1.4858769,6.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.6206331,-0.8787984,1.2221557,0.0,6.0,0
-0.5080179,-0.4620893,-0.100530446,-0.40748742,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.45016292,1.486335,-0.91413575,5.0,1.0,2
-0.24645977,-0.3855203,-0.119047225,-0.12741254,6.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.2827988,-0.230508,0.92656815,0.0,6.0,1
0.24443147,0.33604404,-0.09231234,0.3367438,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0807866,2.2207987,1.3833852,5.0,1.0,2
4.4750237,6.711412,-0.07201914,4.547043,4.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8002116,-0.6401639,1.6655369,0.0,4.0,0
1.2763112,0.84071064,1.6724067,-0.39609554,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.97904813,0.025361309,1.262463,2.0,2.0,0
-0.22484463,0.5869583,-0.092012696,-0.13283193,5.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.34976605,-0.5778538,0.9534398,0.0,5.0,2
-0.29268983,-0.9550602,-0.123844214,-0.16884561,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18144888,-0.3259617,-0.48419032,0.0,5.0,2
3.4355826,0.89019364,3.6187196,-0.183137,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1395992,-0.21327329,-0.5110619,0.0,4.0,0
-0.33965752,-1.13025,-0.081816316,-0.2578412,6.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.37539542,-0.9291768,-0.8603926,0.0,6.0,2
0.18604638,4.142717,0.4001878,-0.21414141,6.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.4145262,-0.723686,-0.29608917,0.0,6.0,1
0.41840047,-0.30112883,-0.116970725,0.5353712,6.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.19465148,-0.62425494,-0.33639655,0.0,6.0,1
0.015908636,-0.83296084,-0.11834217,0.1342508,5.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6233514,-0.80853385,-0.22891021,0.0,5.0,2
-0.017703146,3.6157122,0.37313497,-0.39083812,4.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8408965,-1.0537971,-3.0638628,0.0,4.0,0
2.7405126,1.289992,0.84797573,1.8925369,6.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.583055,-0.645467,-0.6185483,0.0,6.0,1
0.014154036,-0.1148611,0.031019868,-0.016865833,6.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.1840785,-1.1465994,0.18759942,0.0,6.0,2
0.90399456,10.162166,-0.035923313,0.93991786,4.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.15193705,-0.91061634,3.2375247,0.0,4.0,0
1.3715324,9.610763,1.2418636,0.12966877,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3154175,-1.1280389,1.7730232,0.0,4.0,0
0.24567391,-0.45780736,-0.10461439,0.3502883,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.8540989,1.2198595,-0.5782409,4.0,2.0,2
0.19844888,0.41348228,0.008229155,0.19021973,6.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.2788272,-0.8217913,0.2682142,0.0,6.0,2
-0.2428035,0.3434945,-0.1181744,-0.1246291,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87808627,-0.4121354,-1.0216221,0.0,5.0,2
0.0445102,-0.12933932,-0.08409713,0.12860733,6.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.44296175,-1.0537971,0.17416362,0.0,6.0,2
-0.16632871,0.006258096,-0.113397926,-0.05293079,6.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.721772,-0.6905423,-0.39013973,0.0,6.0,1
-0.3475182,0.12942523,-0.0879017,-0.25961652,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.46880218,0.5238424,1.5043073,3.0,2.0,2
-0.38836646,1.6791164,0.0017056,-0.39007205,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.33444497,-0.11251649,0.120420456,1.0,3.0,0
-0.4002298,-0.6039871,-0.112634465,-0.28759533,6.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.2167852,-0.8589122,-0.39013973,0.0,6.0,1
3.544238,-0.18826795,0.60215646,2.9420817,4.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9359448,-0.8098596,0.09354887,0.0,4.0,0
0.9730939,4.569101,0.97156453,0.0015293913,5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.10279783,-0.8456547,-0.37670392,0.0,5.0,0
4.660623,4.904606,1.2967244,3.3638988,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.089895,-0.8310716,-0.14829543,0.0,5.0,0
1.4458754,5.7348356,0.17743322,1.2684422,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.88564104,-0.8469805,-0.4707545,0.0,4.0,0
4.418697,9.974826,0.28269115,4.136006,4.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.990786,-0.844329,-0.37670392,0.0,4.0,0
0.99780965,5.3176208,0.27912474,0.7186849,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1989229,-0.86288947,-0.68572724,0.0,5.0,0
-0.124997415,7.1116285,0.103535034,-0.22853245,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.400547,-0.844329,-0.36326814,0.0,4.0,0
-0.34654096,7.1967697,0.06102738,-0.40756834,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5729588,-0.844329,-0.36326814,0.0,4.0,0
2.0969772,3.435101,1.5573857,0.5395915,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.7472239,-0.7568297,2.0820465,0.0,4.0,0
2.507381,-0.45322445,0.48232925,2.0250518,4.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.7883854,-0.9066391,-1.679976,0.0,4.0,0
0.65632486,1.9684273,0.05231839,0.60400647,4.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.1166,-0.9305026,-1.8949487,0.0,4.0,0
6.0599165,4.7680926,0.7645826,5.295334,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.7953749,-0.8854272,-0.12142385,0.0,4.0,0
6.412208,14.932108,0.49780318,5.914405,4.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.9827199,-0.7502009,1.2355914,0.0,4.0,0
0.3384518,-0.1483688,-0.06380703,0.40225884,6.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.83050054,-1.2354244,-0.37670392,0.0,6.0,1
1.2085559,0.030292751,0.059371512,1.1491845,4.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.278139,-1.2526592,-2.916069,0.0,4.0,0
7.30165,2.3045096,0.048752874,7.2528973,4.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.8106078,-0.9822067,1.8133305,0.0,4.0,0
-0.27429053,0.15296659,-0.1255526,-0.14873794,6.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.24026129,-1.206258,-1.9083844,0.0,6.0,2
-0.3230865,1.5432944,-0.11408423,-0.20900226,6.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.30881667,0.32365453,-0.22891021,3.0,3.0,2
0.024737328,-0.7267875,-0.10795805,0.13269538,6.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.5333506,-0.21459886,-1.1694157,0.0,6.0,2
3.2735047,0.3979949,0.17546272,3.098042,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14261726,-0.25171995,-1.0484936,0.0,4.0,0
-0.10288791,0.24143769,-0.08626269,-0.01662523,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.024569612,0.4906987,-0.21547441,4.0,2.0,2
0.035325304,0.81914604,0.11912615,-0.083800845,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.84292644,-0.100584924,-0.34983233,2.0,3.0,1
0.19698626,-0.52473646,0.5085688,-0.31158257,6.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,-2.164751,-0.076721154,-0.39013973,3.0,3.0,1
0.91223645,1.6074035,1.1902039,-0.27796742,4.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.9511778,-1.0551229,-0.28265336,0.0,4.0,0
0.35672653,-0.90644217,-0.087781146,0.4445077,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.3243486,1.770044,-1.8546413,4.0,1.0,2
0.5179533,-0.07262638,0.785451,-0.26749772,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.31036943,1.502244,0.4831869,5.0,1.0,2
4.743843,0.1507237,4.660247,0.083596155,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8739917,-0.25171995,0.7653386,0.0,4.0,0
9.647284,9.199184,-0.07684559,9.724129,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16436274,-1.2407274,2.90163,0.0,4.0,0
2.265458,1.119033,1.8548746,0.4105834,4.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7542133,-0.40948388,0.28165,0.0,4.0,0
-0.21302404,-0.50677586,-0.108466394,-0.10455764,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48744106,-0.48240015,0.6309806,0.0,4.0,2
0.34317696,-0.40491286,-0.10025328,0.44343024,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.1773543,1.8708018,0.4697511,5.0,1.0,2
-0.31056505,-0.18978432,-0.0035004073,-0.30706465,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.0588295,0.55035734,-0.25578177,4.0,2.0,1
5.9758143,-0.58658165,5.927107,0.048707433,6.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.3433762,-1.0365623,-0.24234599,0.0,6.0,0
-0.09584031,-0.44954586,0.1233333,-0.21917361,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.31658265,0.14998147,-0.013937486,2.0,2.0,2
5.3481693,1.381203,5.1893144,0.15885518,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8137141,-0.4558851,-1.2769021,0.0,4.0,0
